iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
3260	0.123668598191	0.133801850208	0.5625	0.47	496.608919423
3270	0.123990289112	0.133900849341	0.5625	0.465	498.175448535
3280	0.123889818647	0.133515640796	0.56625	0.475	499.731605951
3290	0.123860768531	0.133133133197	0.56625	0.475	501.186443716
3300	0.123947318835	0.1335595143	0.5625	0.475	502.673600532
3310	0.124583200259	0.134053316283	0.56375	0.46	504.190752198
3320	0.124136424987	0.133106946342	0.56	0.47	505.778349468
3330	0.124513660538	0.134390874979	0.5575	0.46	507.465744134
3340	0.124691139404	0.134682313375	0.5525	0.46	508.915454183
3350	0.123978253559	0.133715987786	0.5675	0.465	510.499974227
3360	0.123961710779	0.133433479813	0.56375	0.465	511.962118497
3370	0.124029402945	0.133426364903	0.56375	0.465	513.838730633
3380	0.123913473456	0.133612170436	0.56625	0.46	515.76812186
3390	0.124290391281	0.133486934604	0.5675	0.46	517.360370421
3400	0.124338645884	0.133727838863	0.5675	0.485	518.902375284
3410	0.124374107545	0.133495887601	0.56625	0.465	520.582261258
3420	0.124838393011	0.134558831331	0.55125	0.48	522.146881882
3430	0.124615315087	0.134119880617	0.56375	0.46	523.619656099
3440	0.124033655819	0.134739356025	0.5625	0.465	525.581447804
3450	0.123870137214	0.133509871532	0.56875	0.475	527.20661946
3460	0.124227244857	0.134611263718	0.56	0.475	528.792213736
3470	0.124148720932	0.133380512575	0.5575	0.46	530.523828778
3480	0.124239859787	0.134593091055	0.55625	0.455	532.01620504
3490	0.124085999049	0.134279736695	0.555	0.455	533.45762185
3500	0.124227961954	0.134567027317	0.55375	0.455	534.911036941
3510	0.124472591059	0.13483680594	0.5525	0.455	536.491142059
3520	0.123664183511	0.134784169911	0.5675	0.46	538.197528295
3530	0.124542375124	0.135122502067	0.55125	0.455	540.084239387
3540	0.12388426723	0.133002974526	0.5625	0.465	541.543587649
3550	0.123924382116	0.134627226969	0.56	0.455	543.172856137
3560	0.124133889322	0.134542749011	0.55875	0.46	544.632003481
3570	0.125095412264	0.135371001436	0.5475	0.455	546.131898901
3580	0.125303731279	0.135350063399	0.5525	0.455	547.69902268
3590	0.126203594554	0.137375257139	0.54375	0.455	549.375614504
3600	0.125087358173	0.135414715683	0.5525	0.465	550.841453317
3610	0.12523946171	0.135496952697	0.55375	0.465	552.365375754
3620	0.125009035375	0.134970781415	0.54625	0.475	553.875858484
3630	0.124687688633	0.135146661655	0.555	0.465	555.398790682
3640	0.125104220481	0.135554182166	0.55125	0.46	556.900702892
3650	0.125526716646	0.135335278838	0.55	0.46	558.392458415
3660	0.125202655759	0.135590751771	0.55	0.46	560.138919375
3670	0.128317986302	0.142094337914	0.535	0.415	561.719780344
3680	0.12818462553	0.141772739351	0.53625	0.42	563.238175095
3690	0.125144894007	0.135279421953	0.55	0.455	564.810885416
3700	0.125145758469	0.135337478239	0.545	0.46	566.396778048
3710	0.125089725427	0.135409573313	0.55125	0.46	567.870000198
3720	0.125504728615	0.135634586289	0.52875	0.44	569.324943904
3730	0.125386724234	0.135753090578	0.545	0.46	571.029792027
3740	0.125514382767	0.135739115512	0.53	0.435	572.552951061
3750	0.125877198217	0.135377207898	0.525	0.435	574.024148742
3760	0.125630319698	0.136053065355	0.52375	0.44	575.531848005
3770	0.128567195529	0.142282205727	0.54	0.43	576.998551929
3780	0.125170168965	0.134825508304	0.53	0.445	578.492798719
3790	0.125812699115	0.135035456143	0.53	0.44	579.967689189
3800	0.125199519121	0.135540429209	0.525	0.44	581.479066925
3810	0.125300864574	0.13575197604	0.52625	0.44	582.984217434
3820	0.125392268523	0.13590049798	0.525	0.44	584.462632044
3830	0.125506717786	0.136234036586	0.5325	0.445	586.053370033
3840	0.125240313276	0.134749737508	0.52875	0.44	587.742195364
3850	0.125671756213	0.136505045086	0.5275	0.435	589.338906224
3860	0.12538817814	0.134397342383	0.5325	0.45	590.777553716
3870	0.125599811757	0.136172724569	0.52625	0.43	592.191119056
3880	0.125090711647	0.134605251711	0.5325	0.445	593.702400326
3890	0.125171291332	0.13464528399	0.53125	0.45	595.214924173
3900	0.125077666913	0.134438834883	0.5325	0.44	596.753397136
3910	0.125142086199	0.134609653523	0.535	0.445	598.33321494
3920	0.125166245439	0.134552617565	0.535	0.445	599.867911445
3930	0.12519772583	0.134360234054	0.53375	0.445	601.487624503
3940	0.125151057119	0.134607193214	0.535	0.445	603.011247703
3950	0.124982343143	0.134476778667	0.5325	0.445	604.505747776
3960	0.12531623135	0.134534027888	0.5325	0.445	605.940826014
3970	0.125197509071	0.13444499589	0.53125	0.445	607.524302627
3980	0.124984840898	0.134933535934	0.5325	0.445	609.085054677
3990	0.125280594167	0.134757606285	0.535	0.44	610.581495698
4000	0.124795493685	0.134677624912	0.53625	0.445	612.069077931
