iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
3640	0.0824335349891	0.0995476355143	0.7725	0.68	59.72111026
3650	0.082429692994	0.0996062758452	0.7725	0.68	59.887226037
3660	0.0823795843542	0.0995864247253	0.77125	0.685	60.048390568
3670	0.0821829502493	0.0993346023663	0.77125	0.685	60.199259772
3680	0.0820708555331	0.0991431851835	0.7725	0.685	60.357719037
3690	0.0820501161807	0.0991289404549	0.7725	0.685	60.532983237
3700	0.0820041373456	0.0992253926849	0.7725	0.685	60.710044395
3710	0.0820469553645	0.0991902262956	0.77	0.685	60.872671352
3720	0.0818854083551	0.0993061897384	0.7675	0.68	61.029596558
3730	0.0817660938621	0.0990421219137	0.76625	0.68	61.183180887
3740	0.0816719817957	0.0993928957269	0.76625	0.675	61.339527408
3750	0.0816519240862	0.0993694794725	0.7675	0.67	61.500537969
3760	0.0817236172182	0.0997412069615	0.76375	0.67	61.65904209
3770	0.0812197754875	0.0999672874436	0.77	0.68	61.821548039
3780	0.0810366661629	0.0998732511426	0.77	0.68	61.992964321
3790	0.0823571149421	0.0999670761831	0.7775	0.69	62.134227362
3800	0.0808791009751	0.0988768347616	0.7775	0.69	62.297779623
3810	0.0808091210333	0.0987234666244	0.7775	0.69	62.472258306
3820	0.0807551213069	0.0986809064434	0.77875	0.69	62.602612186
3830	0.0803549081475	0.0979853691201	0.78	0.68	62.757464314
3840	0.0803452889968	0.0979990424376	0.78	0.68	62.885332266
3850	0.080279011862	0.0979923200599	0.78	0.68	63.039284812
3860	0.08026223858	0.0977546361509	0.78125	0.68	63.198227209
3870	0.0802406486566	0.0977072252736	0.78125	0.68	63.359020978
3880	0.080186541937	0.0976465014693	0.78125	0.68	63.507902269
3890	0.0801841639008	0.0976537914049	0.7825	0.68	63.671989124
3900	0.080127452336	0.0975352743784	0.7825	0.68	63.835462454
3910	0.0801110413994	0.0975154169978	0.7825	0.68	63.990487442
3920	0.0799595856925	0.0975766632418	0.7825	0.68	64.146428782
3930	0.0799419243639	0.0977465372842	0.7825	0.68	64.299514914
3940	0.0799246501077	0.0974454970664	0.7825	0.69	64.464176666
3950	0.0798614985999	0.0974145958198	0.7825	0.69	64.607428889
3960	0.0797909545088	0.0970339281537	0.78375	0.7	64.781907854
3970	0.0797446669855	0.0969398154039	0.7825	0.7	64.942669045
3980	0.0796087862055	0.0968362345232	0.78375	0.7	65.105554623
3990	0.079528828706	0.0968523553571	0.78375	0.7	65.280075545
4000	0.0794708539651	0.0969529413439	0.78375	0.7	65.422200932
